20020102,1.359537557,1.837763209,1.106372865
20020103,-0.075681134,1.665125533,-0.916919066
20020104,-0.81095224,1.406953036,-0.823571332
20020107,-0.769925528,1.290323629,-1.241774902
20020108,0.231839362,1.333128096,0.128733282
20020109,-0.464037956,1.317112558,-0.425450265
20020110,0.429884072,0.901621492,-0.609086312
20020111,-0.645580034,1.083143069,0.350353956
20020114,1.317744393,1.379915378,1.898953649
20020115,1.440874271,1.291887451,1.275511389
20020116,0.365723341,1.667935526,-0.314208767
20020117,0.175967868,0.79167255,0.238888653
20020118,0.087801824,0.513624461,0.163121938
20020122,-0.426975407,1.818018635,-0.376837527
20020123,-0.57016309,1.500973126,-0.961059496
20020124,-1.912104145,1.819050438,-1.278789805
20020125,2.392489219,1.513278888,1.78576174
20020128,0.70994213,0.86941011,0.075824596
20020129,-1.977483587,1.827973537,-1.977483587
20020130,1.03973724,3.680258193,0.89790239
20020131,1.430710147,1.672597176,4.188897713
20020201,1.325650304,1.156828415,1.350139101
20020204,0.278164296,1.655329626,0.036238449
20020205,0.205973296,2.878764246,-0.217627942
20020206,0.789749564,3.085072085,0.012102874
20020207,-0.146003189,2.618551761,-0.606945296
20020208,0.036556389,3.88023696,-0.060897633
20020211,-0.463981296,1.767748382,-0.451798803
20020212,1.958950188,1.398393025,2.178999177
20020213,0.839534794,0.74053017,0.263095105
20020214,0.6565228,0.67033094,0.381452364
20020215,0.566440032,0.411075951,1.100407483
20020219,-0.214260289,0.885943514,-1.25519706
20020220,0.898138866,1.335407121,1.27872924
20020221,-1.532915763,2.50779706,-1.768487133
20020222,2.483865129,2.323804684,2.471889798
20020225,2.199162702,1.975955322,2.023775343
20020226,-0.507615303,1.229225447,-1.024115734
20020227,-1.000939455,1.610437955,-1.12824692
20020228,-0.117716317,2.222119974,-0.692531672
20020301,2.898753687,1.518790961,3.016470005
20020304,-0.253193828,0.948772803,-0.826261299
20020305,-0.842701616,2.412292643,-1.978419004
20020306,0.035263004,1.01251903,0.011752953
20020307,-1.172512989,1.439028915,-1.360726196
20020308,-0.653092626,2.104743516,0
20020311,0.250134131,1.624891395,0.142857167
20020312,1.942728714,2.22705634,1.393997765
20020313,-0.187793482,1.65102703,-0.140878164
20020314,0,0.753748146,-0.435627933
20020315,1.879623732,0.739505826,2.620237239
20020318,0.182690163,0.680532734,0.755757634
20020319,1.954679174,1.104840071,2.512100559
20020320,-0.491182055,0.887287117,-0.591354582
20020321,1.26908082,0.877004515,1.157111264
20020322,-0.03333889,1.151568525,-0.476798597
20020325,-0.04457818,0.820909873,-0.289403586
20020326,0.111856835,1.21285076,-0.290243562
20020327,1.319339352,0.968758351,0.646313817
20020328,0.022222222,1.235488471,-0.022217285
20020401,0.613669987,0.947392143,-0.122283379
20020402,0.454571435,0.808673759,0.554632592
20020403,-1.467671442,1.566543402,-1.246676877
20020404,0.949462592,1.306520636,0.747646176
20020405,0.111358586,0.987444803,-0.111234717
20020408,0.746646362,0.640112076,0.244553257
20020409,-0.166269506,1.108138253,0.077687147
20020410,2.255899433,1.100009962,2.422168938
20020411,-0.796469215,2.919698542,-1.154445407
20020412,1.248236945,1.140451661,0.665977678
20020415,-1.186045091,1.529712266,-1.51302086
20020416,0.538788482,0.838357502,0.737442118
20020417,-0.773741011,0.932631035,-1.180312638
20020418,-1.504294195,2.969491059,-1.915703015
20020419,-0.078797775,0.968648167,0.440156458
20020422,-0.13492244,0.881203648,0.090049533
20020423,0.112435362,1.935634183,0.123685854
20020424,0.280033787,1.268738711,0.459667831
20020425,0.067069084,1.530006993,0.100620502
20020426,0.178074616,0.999159843,0.490470273
20020429,-0.122229028,0.681711685,0.011119142
20020430,0.055386321,2.039508987,0.399467908
20020501,1.040820133,1.674457227,1.593002651
20020502,0.775448151,0.626209224,1.578752514
20020503,-0.907427637,0.993230236,-1.143732796
20020506,-0.433464051,1.16296572,-0.07599197
20020507,-0.868626526,0.953937277,-0.413538515
20020508,0.152605218,1.634180398,0.119884489
20020509,0.054333063,2.074496682,0.261068352
20020510,0.357820929,0.980182935,0.368684
20020513,1.655254972,0.757717274,0.872897401
20020514,-0.225697339,0.715533501,-0.279359803
20020515,-0.292477054,1.189888093,-0.821093636
20020516,0.625743761,0.695834939,0.864122897
20020517,0.04279448,0.75508691,0.547006244
20020520,-0.78634541,0.954200361,-1.097021111
20020521,-0.742280452,0.66716301,-1.306212106
20020522,0.863440525,0.757213378,0.677006298
20020523,-0.207752521,0.746795745,-0.578446361
20020524,-0.51925212,0.752469048,-1.189179396
20020528,-2.752775364,1.775794802,-2.398949254
20020529,-0.960776006,3.667900806,-1.290340484
20020530,1.752833405,1.459968593,1.844734617
20020531,0.369148582,0.694965267,1.043839098
20020603,-0.179714751,2.11971074,-0.683437762
20020604,0.067423309,2.437343958,0.078664948
20020605,0.410495944,1.898613673,1.449785625
20020606,-0.791134551,2.048893792,-1.035010074
20020607,-0.100721848,2.360966251,-0.08953554
20020610,0.303081559,2.737271752,-0.1008234
20020611,-1.262093036,1.847371881,-0.280599544
20020612,2.649667086,1.430731389,4.354728731
20020613,-1.36780248,1.952056356,-1.561684488
20020614,-0.838465194,4.34045276,-0.043730185
20020617,2.449278178,1.225822084,2.558567806
20020618,0.738405624,1.456578808,-0.031981238
20020619,0.58464158,1.05604123,0.595303129
20020620,-0.063850167,1.017917234,-0.435499122
20020621,0.010655869,1.292569218,-0.095851757
20020624,-0.288415518,2.171311605,-0.395025336
20020625,-4.153338962,2.583480708,-4.496245428
20020626,2.255275279,4.204516733,1.840406712
20020627,0.413763657,4.314507723,1.092548833
20020628,-2.339029848,2.677438253,-2.698253007
20020701,0.780470011,3.512426351,0.512193526
20020702,0.179553409,2.542258857,-0.948509036
20020703,-0.011306462,3.253306898,-0.844456969
20020708,0.388651869,2.961837388,0.388651869
20020709,-2.699826524,2.654056137,-2.844006663
20020710,0.102336697,3.057307705,0.330127228
20020711,-1.27095876,4.867958003,-2.28758754
20020712,-2.537757906,9.862013264,-2.770586882
20020715,-0.485437846,6.91730786,-1.748612537
20020716,-0.430372629,11.70326282,-1.28560081
20020717,-2.308317018,5.189378451,-1.327315895
20020718,0.211904099,4.326760577,0.286801119
20020719,-5.943891654,10.38293995,-7.563207776
20020722,2.863287744,12.88313261,4.567723147
20020723,0.164421715,8.23148526,1.515276971
20020724,5.165174486,7.71668394,3.854973209
20020725,3.277021287,11.68558997,3.28918008
20020726,-0.118694376,3.662348843,-0.933868126
20020729,2.877142141,3.612406227,3.374714546
20020730,0.74949904,5.315141385,-0.045940049
20020731,1.506854547,4.156830578,2.13668772
20020801,-1.39576734,4.229635075,-1.609647086
20020802,2.128099227,3.176709202,2.538636923
20020805,-2.342663575,4.363933486,-2.744539535
20020806,-1.042620506,4.673362226,0.513963783
20020807,0.903042597,4.150477455,1.369031961
20020808,2.036684946,3.251937207,1.980483067
20020809,1.648358578,2.13397983,0.40679513
20020812,0.906985534,2.049134801,-0.351726017
20020813,-0.066725981,2.927765837,-1.029282508
20020814,3.083222252,3.070774467,3.27216368
20020815,-0.697702601,3.762200139,-1.595345572
20020816,0.399202127,1.662991917,-1.155319007
20020819,1.03547962,1.169226079,0.980130086
20020820,-0.265987079,0.989645574,-1.257184622
20020821,0.607568839,1.926402809,0.762813936
20020822,0.630080015,1.767673374,-0.055081246
20020823,0.044336068,1.501479443,-0.56356854
20020826,-0.011080946,1.48931829,0
20020827,0.177128354,2.831962644,0.1882093
20020828,-0.300450902,1.319554386,-0.754971944
20020829,-1.36733019,1.499472165,-2.071912873
20020830,0.748302812,1.819572423,0.725544505
20020903,-1.696121339,2.093586349,-2.296587654
20020904,1.720742133,1.685552739,2.27399389
20020905,1.468718593,2.028657598,1.502607325
20020906,-1.30590612,1.909105886,-0.089076946
20020909,1.5785121,1.612886727,0.997569789
20020910,0.372971033,1.338741412,0.725277905
20020912,-0.18688512,1.292610984,-0.876429799
20020913,1.082036897,1.170028412,1.213992052
20020916,1.059583921,0.759222652,1.070454077
20020917,-1.069760053,1.325705113,-1.005250858
20020918,0.828794275,2.752476081,0.032585673
20020919,-0.394218645,2.053369705,-1.026097858
20020920,-0.054887756,2.152196185,-0.076834426
20020923,0.807660528,2.250582716,-0.351996843
20020924,-2.368369299,3.341105939,-3.031721649
20020925,0.86726905,2.950254947,1.275340349
20020926,0.918503663,1.993973254,1.789433688
20020927,-3.121582537,1.836055091,-3.121582537
20020930,1.161951141,2.956871532,1.320933686
20021001,1.804843323,2.7455215,2.185454999
20021002,0,2.91728751,-0.748984667
20021003,-0.842763915,2.433157989,-0.721223653
20021004,-1.680711832,4.411951616,-1.458242329
20021007,0.540785455,4.536260885,0.563381772
20021008,-0.02236386,5.113422082,0.470800107
20021009,-1.3415454,4.761394362,-1.475833693
20021010,0.428314451,4.944071678,0.903858825
20021011,0.846518755,2.347483826,1.39612476
20021014,1.379332213,1.508331313,1.201712273
20021015,-1.665974524,3.088387455,-0.847416065
20021016,0.52074795,2.489095722,0.011051556
20021017,-0.57369972,2.308464785,-0.121634338
20021018,1.488861249,1.611145661,1.067527884
20021021,1.278216999,1.861630625,0.839379213
20021022,-1.342597476,2.278243847,-2.039768055
20021023,0.595239853,2.580440727,0.805521597
20021024,-2.823036993,2.544560752,-2.537698784
20021025,0.056417491,1.972169583,-0.067659001
20021028,-3.254182652,4.18130242,-3.197796972
20021029,1.276637121,3.123684732,3.681677959
20021030,-0.572295789,2.346882772,-0.247274488
20021031,-0.812829041,3.003472267,-0.722840283
20021101,0.352453324,2.076300554,-0.12476608
20021104,-1.765493524,1.898270643,-1.890415464
20021105,2.222947049,2.009582769,2.557801008
20021106,-0.860415135,2.398867783,-0.849141813
20021107,0.261765357,1.300127444,0.034104474
20021108,-1.124947947,1.758178205,-0.535644337
20021111,-0.416570841,1.306868377,-1.461896539
20021112,-1.244998337,2.445719982,-0.96709172
20021113,-0.093196652,2.689299108,0.455581654
20021114,0.405915315,1.734250071,0.696866932
20021115,1.477404527,1.208328657,1.013366571
20021118,-1.500316659,1.353464775,-1.477404527
20021119,1.236223935,1.218693732,1.259477045
20021120,1.570502847,1.641101764,0.948524339
20021121,-1.361654999,1.092198169,-1.282068843
20021122,-0.034628038,0.789229357,-0.207588588
20021125,-0.430809306,0.808439725,-1.067791018
20021126,-0.978377581,1.165447207,-1.504848525
20021127,1.324522675,1.733443037,0.825768524
20021202,-1.118270536,1.433071013,-1.559719681
20021203,2.872966391,2.055463175,2.022930914
20021204,1.74815269,2.059315501,1.86657999
20021205,-2.491582624,1.71410304,-0.8878563
20021206,0.525058087,1.773717895,0.829686325
20021209,0.394569387,1.345665579,0.47599788
20021210,0.710116373,1.292515743,1.471629226
20021211,1.195141782,1.536008461,-0.091345062
20021212,-0.352894669,2.445974232,0.171203603
20021213,-0.319780994,1.157030765,-0.308377836
20021216,0.056834329,1.219506418,0.661272504
20021217,-0.74137779,0.993814998,-0.74137779
20021218,0.229095175,0.999573027,0.057224608
20021219,-1.976600212,1.05801205,-2.010931047
20021220,1.379332213,0.718527879,2.239502576
20021223,-0.193588855,0.598481799,0.14829182
20021226,-0.274505491,0.705996469,-0.251658792
20021227,-0.519002376,1.216291187,-0.955183049
20021230,0.162375355,1.536206111,-0.219945681
20021231,-0.116130544,1.595628904,-0.266898911
20030102,1.898245091,1.795169174,1.944713494
20030103,-0.85935791,1.021683917,-0.973383007
20030106,0.800461678,0.894398903,1.030346837
20030107,-0.679921951,0.764929968,-1.514832731
20030108,-1.433841666,1.330113009,-1.526391418
