20020102,0.538359308,4.143393985,1.200314486
20020103,3.102900489,2.361153508,3.192345933
20020104,-0.521136095,3.111649458,-0.470589104
20020107,-1.735401469,2.744257842,-0.509277201
20020108,1.014060551,3.324308501,1.203523553
20020109,-1.560950902,2.876198858,-1.057750933
20020110,1.219173301,2.923569428,0.971233263
20020111,-1.288472404,3.655516857,-1.000370793
20020114,0.219378516,2.516082508,-0.262620519
20020115,1.273533855,2.017850887,1.579857485
20020116,-1.433611446,3.556210888,-2.430801586
20020117,1.907848011,1.61880974,2.875597499
20020118,-1.441033642,4.981183681,-5.457637815
20020122,-3.280984004,3.221682139,-2.572883117
20020123,-0.563293619,3.731448626,-1.138946706
20020124,0.838644456,3.340941002,1.448736297
20020125,-0.625099707,3.122947306,-1.354633404
20020128,-0.687287929,2.018020779,0.01567521
20020129,-2.456347253,3.134478352,-2.331033953
20020130,0.638469846,5.879408125,0.830808422
20020131,1.009790846,4.212392864,1.343362754
20020201,-2.350080554,3.225233972,-1.646127705
20020204,-2.064432758,2.732350421,-2.480233773
20020205,0.721078182,5.067536535,0.187962299
20020206,-2.015966003,6.280112766,-1.381146585
20020207,-0.816059154,5.660008164,-0.998344398
20020208,0.84472552,4.275876399,1.378415913
20020211,1.857485196,2.789959265,0.821292396
20020212,-0.580384682,1.647775336,-1.649385899
20020213,2.572014987,2.625952106,2.787979852
20020214,-0.517465579,2.793257011,-0.242895432
20020215,-2.427940786,2.751550176,-2.39552062
20020219,-1.699233348,1.602344191,-2.156938138
20020220,0.821531991,3.985004572,1.60744046
20020221,-2.819001407,4.616755133,-3.103258768
20020222,-0.146469677,6.035862148,-0.120637671
20020225,1.931518898,3.169446744,1.845259943
20020226,-1.103857689,5.774960303,-0.867131167
20020227,-1.157853902,4.967017361,-0.290722736
20020228,-0.751369655,7.167301202,-0.085667786
20020301,3.837361442,3.589406768,5.047019262
20020304,3.308475836,5.325730072,3.112717209
20020305,0.134829699,5.916786519,-0.340230577
20020306,1.137992366,3.777843402,0.860203386
20020307,-1.479750047,4.494054287,-1.44046812
20020308,0.501647078,3.17655946,1.942115198
20020311,1.2984148,2.796337759,0.607999379
20020312,0.047973136,3.330549358,-2.82152849
20020313,0.01610695,3.299888936,-0.738129154
20020314,-1.442605454,1.85397773,-1.362109595
20020315,2.413267977,3.39285966,2.004269452
20020318,-0.944838481,2.812575399,-0.545572598
20020319,0.096447524,2.47974722,0.144706191
20020320,-2.139999361,2.085020325,-3.498803833
20020321,1.899962569,2.631352286,2.091127486
20020322,-0.98766235,2.080737635,-1.510453934
20020325,-2.105692774,1.891044292,-2.072613052
20020326,-0.033852404,4.548406751,-0.236726522
20020327,1.032070746,4.001268497,0.573938105
20020328,0.465813519,2.006987618,1.404001
20020401,0.916651597,2.244854853,0.225471762
20020402,-2.71914877,2.173642815,-5.210768703
20020403,-1.942320586,4.276241447,-1.724484051
20020404,0.835783295,4.70861368,0.230476124
20020405,-1.738248804,4.319752485,-1.03240504
20020408,5.220448134,4.307572653,2.3343235
20020409,-4.376617552,3.712922075,-4.167083689
20020410,2.100427277,7.795732197,2.545902808
20020411,-2.006030945,5.103593315,-2.719173564
20020412,1.386535223,3.589379229,2.059693409
20020415,-0.599742209,3.912757356,-0.412150032
20020416,2.469261259,2.239989456,3.736117349
20020417,-2.295340113,4.24328222,-2.053460244
20020418,-0.74231518,4.583414731,-0.469006656
